Data Version,NCBI Accession,Protein Count,Taxonomic Group,Filtered Taxonomic Group,Scientific Name,Common Name,Protein Name,BLASTp Bitscore,Ortholog Candidate,Ortholog Count,Cut-off,Percent Similarity,Susceptibility Prediction,Analysis Completed,Eukaryote,ECOTOX
5,P15336.4,1802968,Mammalia,Mammalia,Homo sapiens,Human,"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/protein/P15336.4"",""RecName: Full=Cyclic AMP-dependent transcription factor ATF-2; Short=cAMP-dependent transcription factor ATF-2; AltName: Full=Activating transcription factor 2; AltName: Full=Cyclic AMP-responsive element-binding protein 2; Short=CREB-2; Short=cAMP-responsive element-binding protein 2; AltName: Full=HB16; AltName: Full=Histone acetyltransferase ATF2; AltName: Full=cAMP response element-binding protein CRE-BP1"")",1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,XP_003253787.1,51631,Mammalia,Mammalia,Nomascus leucogenys,Northern white-cheeked gibbon,cyclic AMP-dependent transcription factor ATF-2 isoform X1,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,XP_011799389.1,38676,Mammalia,Mammalia,Colobus angolensis palliatus,Angolan colobus,PREDICTED: cyclic AMP-dependent transcription factor ATF-2 isoform X1,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,XP_023068073.1,55377,Mammalia,Mammalia,Piliocolobus tephrosceles,Ugandan red Colobus,cyclic AMP-dependent transcription factor ATF-2 isoform X1,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,XP_025261148.1,52581,Mammalia,Mammalia,Theropithecus gelada,Gelada,cyclic AMP-dependent transcription factor ATF-2 isoform X1,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,XP_011902448.1,66421,Mammalia,Mammalia,Cercocebus atys,Sooty mangabey,PREDICTED: cyclic AMP-dependent transcription factor ATF-2 isoform X1,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,XP_024210395.1,171847,Mammalia,Mammalia,Pan troglodytes,Chimpanzee,cyclic AMP-dependent transcription factor ATF-2 isoform X1,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,XP_010350147.1,36294,Mammalia,Mammalia,Saimiri boliviensis boliviensis,Bolivian squirrel monkey,PREDICTED: cyclic AMP-dependent transcription factor ATF-2 isoform X1,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,XP_009236125.1,141140,Mammalia,Mammalia,Pongo abelii,Sumatran orangutan,cyclic AMP-dependent transcription factor ATF-2 isoform X1,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,XP_030864634.1,52117,Mammalia,Mammalia,Gorilla gorilla gorilla,Western lowland gorilla,cyclic AMP-dependent transcription factor ATF-2 isoform X1,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,XP_032611214.1,54502,Mammalia,Mammalia,Hylobates moloch,Silvery gibbon,cyclic AMP-dependent transcription factor ATF-2 isoform X1,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,EHH54964.1,97446,Mammalia,Mammalia,Macaca fascicularis,Crab-eating macaque,hypothetical protein EGM_04079,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,XP_007963607.1,62219,Mammalia,Mammalia,Chlorocebus sabaeus,Green monkey,PREDICTED: cyclic AMP-dependent transcription factor ATF-2 isoform X1,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
5,XP_017802163.2,73457,Mammalia,Mammalia,Papio anubis,Olive baboon,cyclic AMP-dependent transcription factor ATF-2 isoform X1,1023.46,Y,312,40.46,100,Y,2021 06 23 11:29:14,Y,Explore in ECOTOX
