Data Version,NCBI Accession,Protein Count,Taxonomic Group,Filtered Taxonomic Group,Scientific Name,Common Name,Protein Name,BLASTp Bitscore,Ortholog Candidate,Ortholog Count,Cut-off,Percent Similarity,Susceptibility Prediction,Analysis Completed,Eukaryote,ECOTOX
5,P0DMS8.1,1802968,Mammalia,Mammalia,Homo sapiens,Human,RecName: Full=Adenosine receptor A3,642.88,Y,177,53.92,100,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_008961270.1,51215,Mammalia,Mammalia,Pan paniscus,Pygmy chimpanzee,adenosine receptor A3 isoform X1,642.88,Y,177,53.92,100,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_004026394.1,52117,Mammalia,Mammalia,Gorilla gorilla gorilla,Western lowland gorilla,adenosine receptor A3 isoform X1,642.5,Y,177,53.92,99.94,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,NP_001289704.2,171847,Mammalia,Mammalia,Pan troglodytes,Chimpanzee,adenosine receptor A3,641.34,Y,177,53.92,99.76,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_003268018.1,51631,Mammalia,Mammalia,Nomascus leucogenys,Northern white-cheeked gibbon,adenosine receptor A3 isoform X1,634.02,Y,177,53.92,98.62,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_032010911.1,54502,Mammalia,Mammalia,Hylobates moloch,Silvery gibbon,adenosine receptor A3 isoform X1,633.25,Y,177,53.92,98.5,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_009244621.1,141140,Mammalia,Mammalia,Pongo abelii,Sumatran orangutan,adenosine receptor A3 isoform X2,628.25,Y,177,53.92,97.72,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_011788570.1,38676,Mammalia,Mammalia,Colobus angolensis palliatus,Angolan colobus,PREDICTED: adenosine receptor A3 isoform X2,624.01,Y,177,53.92,97.06,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_023088404.1,55377,Mammalia,Mammalia,Piliocolobus tephrosceles,Ugandan red Colobus,adenosine receptor A3 isoform X3,622.08,Y,177,53.92,96.76,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_005542413.1,97446,Mammalia,Mammalia,Macaca fascicularis,Crab-eating macaque,PREDICTED: adenosine receptor A3 isoform X5,621.7,Y,177,53.92,96.7,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_011735393.1,68519,Mammalia,Mammalia,Macaca nemestrina,Pig-tailed macaque,adenosine receptor A3 isoform X4,621.7,Y,177,53.92,96.7,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,NP_001289711.1,175489,Mammalia,Mammalia,Macaca mulatta,Rhesus monkey,adenosine A3 receptor,621.7,Y,177,53.92,96.7,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_033054882.1,63302,Mammalia,Mammalia,Trachypithecus francoisi,Francois's langur,adenosine receptor A3 isoform X3,602.44,Y,177,53.92,93.71,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_010357379.1,53902,Mammalia,Mammalia,Rhinopithecus roxellana,Golden snub-nosed monkey,adenosine receptor A3 isoform X1,600.13,Y,177,53.92,93.35,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_017725160.1,49687,Mammalia,Mammalia,Rhinopithecus bieti,Black snub-nosed monkey,PREDICTED: adenosine receptor A3 isoform X1,600.13,Y,177,53.92,93.35,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_007975772.1,62219,Mammalia,Mammalia,Chlorocebus sabaeus,Green monkey,PREDICTED: adenosine receptor A3 isoform X3,598.59,Y,177,53.92,93.11,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_011933787.1,66421,Mammalia,Mammalia,Cercocebus atys,Sooty mangabey,PREDICTED: adenosine receptor A3 isoform X4,597.04,Y,177,53.92,92.87,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_025243551.1,52581,Mammalia,Mammalia,Theropithecus gelada,Gelada,adenosine receptor A3 isoform X2,582.02,Y,177,53.92,90.53,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_009213558.1,73457,Mammalia,Mammalia,Papio anubis,Olive baboon,adenosine receptor A3 isoform X5,582.02,Y,177,53.92,90.53,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_011856112.1,38457,Mammalia,Mammalia,Mandrillus leucophaeus,Drill,PREDICTED: adenosine receptor A3 isoform X2,579.71,Y,177,53.92,90.17,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_012323568.1,48088,Mammalia,Mammalia,Aotus nancymaae,Ma's night monkey,adenosine receptor A3 isoform X1,575.09,Y,177,53.92,89.45,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_010342327.1,36294,Mammalia,Mammalia,Saimiri boliviensis boliviensis,Bolivian squirrel monkey,PREDICTED: adenosine receptor A3 isoform X2,574.7,Y,177,53.92,89.39,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_017354856.1,53173,Mammalia,Mammalia,Cebus capucinus imitator,White-faced sapajou,PREDICTED: adenosine receptor A3 isoform X1,573.16,Y,177,53.92,89.15,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_012514468.1,28331,Mammalia,Mammalia,Propithecus coquereli,Coquerel's sifaka,PREDICTED: adenosine receptor A3 isoform X2,570.47,Y,177,53.92,88.74,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_027391981.1,54423,Mammalia,Mammalia,Bos indicus x Bos taurus,Hybrid cattle,adenosine receptor A3 isoform X4,568.15,Y,177,53.92,88.38,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,NP_001289720.1,47726,Mammalia,Mammalia,Callithrix jacchus,White-tufted-ear marmoset,adenosine receptor A3,568.15,Y,177,53.92,88.38,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,NP_001098081.1,133369,Mammalia,Mammalia,Bos taurus,Cattle,adenosine receptor A3 isoform 1,568.15,Y,177,53.92,88.38,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_005905727.1,68301,Mammalia,Mammalia,Bos mutus,Wild yak,PREDICTED: adenosine receptor A3 isoform X2,567.38,Y,177,53.92,88.26,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_010829131.1,35574,Mammalia,Mammalia,Bison bison bison,American bison,PREDICTED: adenosine receptor A3 isoform X5,567.38,Y,177,53.92,88.26,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_032105660.1,62479,Mammalia,Mammalia,Sapajus apella,Tufted capuchin,adenosine receptor A3 isoform X2,567,Y,177,53.92,88.2,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_019812395.1,37725,Mammalia,Mammalia,Bos indicus,Zebu cattle,PREDICTED: adenosine receptor A3 isoform X3,566.23,Y,177,53.92,88.08,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_006069531.1,60996,Mammalia,Mammalia,Bubalus bubalis,Water buffalo,adenosine receptor A3 isoform X3,566.23,Y,177,53.92,88.08,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_008067113.1,33251,Mammalia,Mammalia,Carlito syrichta,Philippine tarsier,adenosine receptor A3,566.23,Y,177,53.92,88.08,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,ELW65261.1,59499,Mammalia,Mammalia,Tupaia chinensis,Chinese tree shrew,Adenosine receptor A3,565.46,Y,177,53.92,87.96,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_007169467.1,37624,Mammalia,Mammalia,Balaenoptera acutorostrata scammoni,Minke whale,adenosine receptor A3,565.46,Y,177,53.92,87.96,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,KAB0395296.1,20274,Mammalia,Mammalia,Balaenoptera physalus,Fin whale,hypothetical protein E2I00_003010,565.46,Y,177,53.92,87.96,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_004263232.1,59479,Mammalia,Mammalia,Orcinus orca,Killer whale,adenosine receptor A3,563.53,Y,177,53.92,87.66,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_022439790.1,50906,Mammalia,Mammalia,Delphinapterus leucas,Beluga whale,adenosine receptor A3 isoform X4,563.15,Y,177,53.92,87.6,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_017507763.1,41999,Mammalia,Mammalia,Manis javanica,Malayan pangolin,PREDICTED: adenosine receptor A3 isoform X1,562.38,Y,177,53.92,87.48,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,NIG57923.1,4395,Mammalia,Mammalia,Pontoporia blainvillei,Franciscana,adenosine receptor A3-like,561.61,Y,177,53.92,87.36,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,TEA23806.1,19920,Mammalia,Mammalia,Sousa chinensis,Indo-pacific humpbacked dolphin,hypothetical protein DBR06_SOUSAS15110046,561.22,Y,177,53.92,87.3,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_026946856.1,54700,Mammalia,Mammalia,Lagenorhynchus obliquidens,Pacific white-sided dolphin,adenosine receptor A3,560.84,Y,177,53.92,87.24,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_029085150.1,65846,Mammalia,Mammalia,Monodon monoceros,Narwhal,adenosine receptor A3 isoform X2,560.45,Y,177,53.92,87.18,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_019774735.1,56999,Mammalia,Mammalia,Tursiops truncatus,Common bottlenose dolphin,adenosine receptor A3,560.45,Y,177,53.92,87.18,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_024620550.1,38185,Mammalia,Mammalia,Neophocaena asiaeorientalis asiaeorientalis,Yangtze finless porpoise,adenosine receptor A3 isoform X2,559.68,Y,177,53.92,87.06,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_032480491.1,52297,Mammalia,Mammalia,Phocoena sinus,Vaquita,adenosine receptor A3 isoform X2,558.52,Y,177,53.92,86.88,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_011233341.1,73097,Mammalia,Mammalia,Ailuropoda melanoleuca,Giant panda,adenosine receptor A3 isoform X1,558.52,Y,177,53.92,86.88,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_030724881.1,54641,Mammalia,Mammalia,Globicephala melas,Long-finned pilot whale,adenosine receptor A3,557.75,Y,177,53.92,86.76,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_007449335.1,27194,Mammalia,Mammalia,Lipotes vexillifer,Yangtze River dolphin,PREDICTED: adenosine receptor A3-like,557.75,Y,177,53.92,86.76,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_028342432.1,51261,Mammalia,Mammalia,Physeter catodon,Sperm whale,adenosine receptor A3,557.37,Y,177,53.92,86.7,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
5,XP_004420735.1,33628,Mammalia,Mammalia,Ceratotherium simum simum,Southern white rhinoceros,PREDICTED: adenosine receptor A3 isoform X1,555.83,Y,177,53.92,86.46,Y,2021 06 23 11:26:36,Y,Explore in ECOTOX
