Data Version,NCBI Accession,Protein Count,Taxonomic Group,Filtered Taxonomic Group,Scientific Name,Common Name,Protein Name,BLASTp Bitscore,Ortholog Candidate,Ortholog Count,Cut-off,Percent Similarity,Susceptibility Prediction,Analysis Completed,Eukaryote,ECOTOX
5,P54284.1,1802968,Mammalia,Mammalia,Homo sapiens,Human,RecName: Full=Voltage-dependent L-type calcium channel subunit beta-3; Short=CAB3; AltName: Full=Calcium channel voltage-dependent subunit beta 3,996.88,Y,158,85.05,100,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,XP_026891820.1,56435,Mammalia,Mammalia,Acinonyx jubatus,Cheetah,voltage-dependent L-type calcium channel subunit beta-3 isoform X1,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,XP_012296771.1,48088,Mammalia,Mammalia,Aotus nancymaae,Ma's night monkey,voltage-dependent L-type calcium channel subunit beta-3 isoform X2,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,XP_003793634.1,33085,Mammalia,Mammalia,Otolemur garnettii,Small-eared galago,voltage-dependent L-type calcium channel subunit beta-3 isoform X1,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,XP_032276666.1,45571,Mammalia,Mammalia,Phoca vitulina,Harbor seal,voltage-dependent L-type calcium channel subunit beta-3 isoform X1,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,XP_017401199.1,53173,Mammalia,Mammalia,Cebus capucinus imitator,White-faced sapajou,PREDICTED: voltage-dependent L-type calcium channel subunit beta-3 isoform X2,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,XP_004400935.1,31381,Mammalia,Mammalia,Odobenus rosmarus divergens,Pacific walrus,PREDICTED: voltage-dependent L-type calcium channel subunit beta-3 isoform X1,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,XP_030178356.1,42103,Mammalia,Mammalia,Lynx canadensis,Canada lynx,voltage-dependent L-type calcium channel subunit beta-3 isoform X1,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,XP_010995740.1,86205,Mammalia,Mammalia,Camelus dromedarius,Arabian camel,voltage-dependent L-type calcium channel subunit beta-3 isoform X1,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,VCW77192.1,19820,Mammalia,Mammalia,Gulo gulo,Wolverine,unnamed protein product,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,XP_006729324.1,40460,Mammalia,Mammalia,Leptonychotes weddellii,Weddell seal,voltage-dependent L-type calcium channel subunit beta-3 isoform X1,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,XP_032150779.1,62479,Mammalia,Mammalia,Sapajus apella,Tufted capuchin,voltage-dependent L-type calcium channel subunit beta-3 isoform X3,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,XP_025856012.1,38429,Mammalia,Mammalia,Vulpes vulpes,Red fox,voltage-dependent L-type calcium channel subunit beta-3 isoform X1,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
5,XP_025739135.1,46265,Mammalia,Mammalia,Callorhinus ursinus,Northern fur seal,voltage-dependent L-type calcium channel subunit beta-3,995.34,Y,158,85.05,99.85,Y,2021 04 05 20:03:36,Y,Explore in ECOTOX
