Data Version,NCBI Accession,Protein Count,Taxonomic Group,Filtered Taxonomic Group,Scientific Name,Common Name,Protein Name,BLASTp Bitscore,Ortholog Candidate,Ortholog Count,Cut-off,Percent Similarity,Susceptibility Prediction,Analysis Completed,Eukaryote,ECOTOX
5,NP_031374.2,1802968,Mammalia,Mammalia,Homo sapiens,Human,cyclic AMP-dependent transcription factor ATF-6 alpha,1380.16,Y,121,32.35,100,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_001174215.1,171847,Mammalia,Mammalia,Pan troglodytes,Chimpanzee,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X3,1369.76,Y,121,32.35,99.25,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_003824605.1,51215,Mammalia,Mammalia,Pan paniscus,Pygmy chimpanzee,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X1,1369.76,Y,121,32.35,99.25,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_018881402.2,52117,Mammalia,Mammalia,Gorilla gorilla gorilla,Western lowland gorilla,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X1,1364.36,Y,121,32.35,98.86,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_024106970.1,141140,Mammalia,Mammalia,Pongo abelii,Sumatran orangutan,cyclic AMP-dependent transcription factor ATF-6 alpha,1355.89,Y,121,32.35,98.24,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_030679915.1,51631,Mammalia,Mammalia,Nomascus leucogenys,Northern white-cheeked gibbon,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X1,1349.34,Y,121,32.35,97.77,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_033055690.1,63302,Mammalia,Mammalia,Trachypithecus francoisi,Francois's langur,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X1,1348.18,Y,121,32.35,97.68,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_025244054.1,52581,Mammalia,Mammalia,Theropithecus gelada,Gelada,cyclic AMP-dependent transcription factor ATF-6 alpha,1348.18,Y,121,32.35,97.68,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_032017042.1,54502,Mammalia,Mammalia,Hylobates moloch,Silvery gibbon,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X1,1348.18,Y,121,32.35,97.68,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,EHH15458.1,175489,Mammalia,Mammalia,Macaca mulatta,Rhesus monkey,hypothetical protein EGK_01548,1347.41,Y,121,32.35,97.63,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,EHH50478.1,97446,Mammalia,Mammalia,Macaca fascicularis,Crab-eating macaque,hypothetical protein EGM_01312,1347.41,Y,121,32.35,97.63,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_011922865.1,66421,Mammalia,Mammalia,Cercocebus atys,Sooty mangabey,PREDICTED: cyclic AMP-dependent transcription factor ATF-6 alpha isoform X2,1347.03,Y,121,32.35,97.6,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_024653858.1,68519,Mammalia,Mammalia,Macaca nemestrina,Pig-tailed macaque,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X1,1345.87,Y,121,32.35,97.52,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_007974563.1,62219,Mammalia,Mammalia,Chlorocebus sabaeus,Green monkey,PREDICTED: cyclic AMP-dependent transcription factor ATF-6 alpha isoform X1,1344.33,Y,121,32.35,97.4,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_003893029.1,73457,Mammalia,Mammalia,Papio anubis,Olive baboon,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X1,1343.56,Y,121,32.35,97.35,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_011808370.1,38676,Mammalia,Mammalia,Colobus angolensis palliatus,Angolan colobus,PREDICTED: cyclic AMP-dependent transcription factor ATF-6 alpha,1343.56,Y,121,32.35,97.35,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_010371917.1,53902,Mammalia,Mammalia,Rhinopithecus roxellana,Golden snub-nosed monkey,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X3,1342.02,Y,121,32.35,97.24,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_011851495.1,38457,Mammalia,Mammalia,Mandrillus leucophaeus,Drill,PREDICTED: cyclic AMP-dependent transcription factor ATF-6 alpha,1341.25,Y,121,32.35,97.18,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_032147477.1,62479,Mammalia,Mammalia,Sapajus apella,Tufted capuchin,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X1,1333.55,Y,121,32.35,96.62,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_017821909.1,47726,Mammalia,Mammalia,Callithrix jacchus,White-tufted-ear marmoset,PREDICTED: LOW QUALITY PROTEIN: cyclic AMP-dependent transcription factor ATF-6 alpha,1332.39,Y,121,32.35,96.54,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_017370568.1,53173,Mammalia,Mammalia,Cebus capucinus imitator,White-faced sapajou,PREDICTED: cyclic AMP-dependent transcription factor ATF-6 alpha,1331.24,Y,121,32.35,96.46,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_003943429.1,36294,Mammalia,Mammalia,Saimiri boliviensis boliviensis,Bolivian squirrel monkey,PREDICTED: cyclic AMP-dependent transcription factor ATF-6 alpha isoform X1,1328.15,Y,121,32.35,96.23,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_023496083.1,67727,Mammalia,Mammalia,Equus caballus,Horse,"cyclic AMP-dependent transcription factor ATF-6 alpha, partial",1263.83,Y,121,32.35,91.57,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_020730673.1,48218,Mammalia,Mammalia,Odocoileus virginianus texanus,White-tailed deer,cyclic AMP-dependent transcription factor ATF-6 alpha,1245.72,Y,121,32.35,90.26,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_014696627.1,42730,Mammalia,Mammalia,Equus asinus,Ass,PREDICTED: cyclic AMP-dependent transcription factor ATF-6 alpha isoform X1,1244.57,Y,121,32.35,90.18,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_025143173.1,60996,Mammalia,Mammalia,Bubalus bubalis,Water buffalo,cyclic AMP-dependent transcription factor ATF-6 alpha,1240.33,Y,121,32.35,89.87,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_025747849.1,46265,Mammalia,Mammalia,Callorhinus ursinus,Northern fur seal,"cyclic AMP-dependent transcription factor ATF-6 alpha, partial",1238.4,Y,121,32.35,89.73,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_027960523.1,40113,Mammalia,Mammalia,Eumetopias jubatus,Steller sea lion,cyclic AMP-dependent transcription factor ATF-6 alpha,1238.02,Y,121,32.35,89.7,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_005903875.1,68301,Mammalia,Mammalia,Bos mutus,Wild yak,PREDICTED: cyclic AMP-dependent transcription factor ATF-6 alpha,1235.32,Y,121,32.35,89.51,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_032701389.1,48403,Mammalia,Mammalia,Lontra canadensis,Northern American river otter,cyclic AMP-dependent transcription factor ATF-6 alpha,1234.17,Y,121,32.35,89.42,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_026373157.1,43159,Mammalia,Mammalia,Ursus arctos horribilis,Brown bear,"cyclic AMP-dependent transcription factor ATF-6 alpha, partial",1234.17,Y,121,32.35,89.42,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_021554132.1,28446,Mammalia,Mammalia,Neomonachus schauinslandi,Hawaiian monk seal,cyclic AMP-dependent transcription factor ATF-6 alpha,1233.01,Y,121,32.35,89.34,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_027383277.1,54423,Mammalia,Mammalia,Bos indicus x Bos taurus,Hybrid cattle,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X1,1229.54,Y,121,32.35,89.09,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_019813677.1,37725,Mammalia,Mammalia,Bos indicus,Zebu cattle,PREDICTED: cyclic AMP-dependent transcription factor ATF-6 alpha,1228.39,Y,121,32.35,89,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_020945172.1,81816,Mammalia,Mammalia,Sus scrofa,Pig,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X3,1225.31,Y,121,32.35,88.78,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_004403509.1,31381,Mammalia,Mammalia,Odobenus rosmarus divergens,Pacific walrus,PREDICTED: cyclic AMP-dependent transcription factor ATF-6 alpha,1223.76,Y,121,32.35,88.67,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_008535132.1,38537,Mammalia,Mammalia,Equus przewalskii,Przewalski's horse,PREDICTED: cyclic AMP-dependent transcription factor ATF-6 alpha,1222.22,Y,121,32.35,88.56,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_012040410.1,51033,Mammalia,Mammalia,Ovis aries,Sheep,cyclic AMP-dependent transcription factor ATF-6 alpha,1221.45,Y,121,32.35,88.5,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_023972599.1,51261,Mammalia,Mammalia,Physeter catodon,Sperm whale,cyclic AMP-dependent transcription factor ATF-6 alpha isoform X4,1212.98,Y,121,32.35,87.89,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
5,XP_004751560.1,48578,Mammalia,Mammalia,Mustela putorius furo,Domestic ferret,PREDICTED: cyclic AMP-dependent transcription factor ATF-6 alpha,1211.05,Y,121,32.35,87.75,Y,2020 08 29 02:53:37,Y,Explore in ECOTOX
