Data Version,NCBI Accession,Protein Count,Taxonomic Group,Filtered Taxonomic Group,Scientific Name,Common Name,Protein Name,BLASTp Bitscore,Ortholog Candidate,Ortholog Count,Cut-off,Percent Similarity,Susceptibility Prediction,Analysis Completed,Eukaryote,ECOTOX
5,P08588.2,1802968,Mammalia,Mammalia,Homo sapiens,Human,RecName: Full=Beta-1 adrenergic receptor; AltName: Full=Beta-1 adrenoreceptor; Short=Beta-1 adrenoceptor,952.58,Y,19,95.79,100,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_003255157.3,51631,Mammalia,Mammalia,Nomascus leucogenys,Northern white-cheeked gibbon,beta-1 adrenergic receptor,948.73,Y,19,95.79,99.6,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_032033255.1,54502,Mammalia,Mammalia,Hylobates moloch,Silvery gibbon,beta-1 adrenergic receptor,945.27,Y,19,95.79,99.23,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_521608.3,171847,Mammalia,Mammalia,Pan troglodytes,Chimpanzee,beta-1 adrenergic receptor,939.1,Y,19,95.79,98.58,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_002821216.3,141140,Mammalia,Mammalia,Pongo abelii,Sumatran orangutan,beta-1 adrenergic receptor,931.01,Y,19,95.79,97.74,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_030871599.1,52117,Mammalia,Mammalia,Gorilla gorilla gorilla,Western lowland gorilla,beta-1 adrenergic receptor,931.01,Y,19,95.79,97.74,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_011898375.1,66421,Mammalia,Mammalia,Cercocebus atys,Sooty mangabey,PREDICTED: beta-1 adrenergic receptor,927.55,Y,19,95.79,97.37,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,NP_001306282.1,97446,Mammalia,Mammalia,Macaca fascicularis,Crab-eating macaque,beta-1 adrenergic receptor,927.16,Y,19,95.79,97.33,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,NP_001276795.1,175489,Mammalia,Mammalia,Macaca mulatta,Rhesus monkey,beta-1 adrenergic receptor,927.16,Y,19,95.79,97.33,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_021799387.2,73457,Mammalia,Mammalia,Papio anubis,Olive baboon,beta-1 adrenergic receptor,926.78,Y,19,95.79,97.29,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_025252979.1,52581,Mammalia,Mammalia,Theropithecus gelada,Gelada,beta-1 adrenergic receptor,925.62,Y,19,95.79,97.17,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_007962319.1,62219,Mammalia,Mammalia,Chlorocebus sabaeus,Green monkey,PREDICTED: beta-1 adrenergic receptor,925.62,Y,19,95.79,97.17,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_011714603.1,68519,Mammalia,Mammalia,Macaca nemestrina,Pig-tailed macaque,beta-1 adrenergic receptor,924.85,Y,19,95.79,97.09,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_023062412.1,55377,Mammalia,Mammalia,Piliocolobus tephrosceles,Ugandan red Colobus,beta-1 adrenergic receptor,923.69,Y,19,95.79,96.97,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_030797100.1,53902,Mammalia,Mammalia,Rhinopithecus roxellana,Golden snub-nosed monkey,beta-1 adrenergic receptor,921.38,Y,19,95.79,96.72,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_033038000.1,63302,Mammalia,Mammalia,Trachypithecus francoisi,Francois's langur,beta-1 adrenergic receptor,918.3,Y,19,95.79,96.4,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_032137585.1,62479,Mammalia,Mammalia,Sapajus apella,Tufted capuchin,beta-1 adrenergic receptor,912.52,Y,19,95.79,95.79,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_002756653.1,47726,Mammalia,Mammalia,Callithrix jacchus,White-tufted-ear marmoset,PREDICTED: beta-1 adrenergic receptor,907.9,Y,19,95.79,95.31,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_017747997.1,49687,Mammalia,Mammalia,Rhinopithecus bieti,Black snub-nosed monkey,PREDICTED: LOW QUALITY PROTEIN: beta-1 adrenergic receptor,729.55,Y,19,95.79,76.59,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_009324324.1,29764,Aves,Aves,Pygoscelis adeliae,Adelie penguin,PREDICTED: LOW QUALITY PROTEIN: beta-1 adrenergic receptor,508.83,Y,19,95.79,53.42,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_003787199.1,33085,Mammalia,Mammalia,Otolemur garnettii,Small-eared galago,beta-1 adrenergic receptor,826.62,N,19,95.79,86.78,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_032985632.1,48727,Mammalia,Mammalia,Rhinolophus ferrumequinum,Greater horseshoe bat,beta-1 adrenergic receptor,813.91,N,19,95.79,85.44,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_028366937.1,33129,Mammalia,Mammalia,Phyllostomus discolor,Pale spear-nosed bat,beta-1 adrenergic receptor,808.9,N,19,95.79,84.92,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_017393123.1,53173,Mammalia,Mammalia,Cebus capucinus imitator,White-faced sapajou,PREDICTED: beta-1 adrenergic receptor,807.36,N,19,95.79,84.76,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_019515634.1,46123,Mammalia,Mammalia,Hipposideros armiger,Great roundleaf bat,PREDICTED: beta-1 adrenergic receptor,806.98,N,19,95.79,84.71,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
5,XP_016001853.1,49042,Mammalia,Mammalia,Rousettus aegyptiacus,Egyptian rousette,PREDICTED: beta-1 adrenergic receptor,805.82,N,19,95.79,84.59,Y,2021 02 17 13:00:45,Y,Explore in ECOTOX
