Data Version,NCBI Accession,Protein Count,Taxonomic Group,Filtered Taxonomic Group,Scientific Name,Common Name,Protein Name,BLASTp Bitscore,Ortholog Candidate,Ortholog Count,Cut-off,Percent Similarity,Susceptibility Prediction,Analysis Completed,Eukaryote,ECOTOX
5,P11229.2,1802968,Mammalia,Mammalia,Homo sapiens,Human,RecName: Full=Muscarinic acetylcholine receptor M1,944.5,Y,159,57.95,100,Y,2021 06 15 14:45:42,Y,Explore in ECOTOX
5,XP_003828561.1,51215,Mammalia,Mammalia,Pan paniscus,Pygmy chimpanzee,muscarinic acetylcholine receptor M1,944.5,Y,159,57.95,100,Y,2021 06 15 14:45:42,Y,Explore in ECOTOX
5,XP_017738127.1,49687,Mammalia,Mammalia,Rhinopithecus bieti,Black snub-nosed monkey,PREDICTED: muscarinic acetylcholine receptor M1,944.5,Y,159,57.95,100,Y,2021 06 15 14:45:42,Y,Explore in ECOTOX
5,PNJ37956.1,141140,Mammalia,Mammalia,Pongo abelii,Sumatran orangutan,CHRM1 isoform 1,944.5,Y,159,57.95,100,Y,2021 06 15 14:45:42,Y,Explore in ECOTOX
5,XP_001159983.1,171847,Mammalia,Mammalia,Pan troglodytes,Chimpanzee,muscarinic acetylcholine receptor M1,944.5,Y,159,57.95,100,Y,2021 06 15 14:45:42,Y,Explore in ECOTOX
5,XP_010374835.1,53902,Mammalia,Mammalia,Rhinopithecus roxellana,Golden snub-nosed monkey,muscarinic acetylcholine receptor M1,944.5,Y,159,57.95,100,Y,2021 06 15 14:45:42,Y,Explore in ECOTOX
5,XP_032009037.1,54502,Mammalia,Mammalia,Hylobates moloch,Silvery gibbon,muscarinic acetylcholine receptor M1,944.5,Y,159,57.95,100,Y,2021 06 15 14:45:42,Y,Explore in ECOTOX
5,XP_003274160.1,51631,Mammalia,Mammalia,Nomascus leucogenys,Northern white-cheeked gibbon,muscarinic acetylcholine receptor M1,944.5,Y,159,57.95,100,Y,2021 06 15 14:45:42,Y,Explore in ECOTOX
5,XP_011798041.1,38676,Mammalia,Mammalia,Colobus angolensis palliatus,Angolan colobus,PREDICTED: muscarinic acetylcholine receptor M1,944.5,Y,159,57.95,100,Y,2021 06 15 14:45:42,Y,Explore in ECOTOX
5,XP_004051435.1,52117,Mammalia,Mammalia,Gorilla gorilla gorilla,Western lowland gorilla,muscarinic acetylcholine receptor M1,943.73,Y,159,57.95,99.92,Y,2021 06 15 14:45:42,Y,Explore in ECOTOX
